Date,opening_price,highest_price,lowest_price,closing_price,transactions_in_blockchain,avg_block_size,sent_by_adress,avg_mining_difficulty,avg_hashrate,mining_profitability,sent_coins_in_usd,avg_transaction_fees,median_transaction_fees,avg_block_time,avg_transaction_value,median_transaction_value,tweets,google_trends,active_addresses,top100_to_total_percentage,avg_fee_to_reward,number_of_coins_in_circulation,miner_revenue,next_day_closing_price
2020-02-13,10321.9,10482.6,10116.9,10235.1,339940,864990,473252,15546745765529,1.0628249486085e+20,0.174,7006498294,1.074,0.556,10.213,32314.0,379.542,26869.0,48.183,714603.0,15.078,1.974,18215662.5,18474198.4419548,10333.0
2020-02-14,10235.5,10372.4,10125.2,10333.0,325943,749286,447193,15546745765529,1.1779026835511e+20,0.15,6726653170,1.014,0.521,10.667,32966.0,327.173,25754.0,42.563,606079.0,15.088,1.8719999999999999,18217425.0,17892676.3265,9907.7
2020-02-15,10336.0,10369.8,9831.7,9907.7,322579,770573,432495,15546745765529,1.0301734226389e+20,0.17800000000000002,5460487669,0.898,0.475,10.141,27311.0,248.575,23918.0,41.677,667659.0,15.091,1.584,18218775.0,18294966.9415,9932.3
2020-02-16,9907.4,10056.4,9654.9,9932.3,292094,649918,364725,15546745765529,1.0952655402245e+20,0.163,6050284934,0.733,0.39799999999999996,10.141,32643.0,171.578,23996.0,41.107,550546.0,15.093,1.203,18220925.0,17801511.08347,9701.4
2020-02-17,9931.7,9951.5,9468.9,9701.4,341334,721695,453650,15546745765529,1.1396479079495e+20,0.17,9396560694,0.721,0.31,9.172,37011.0,284.825,25279.0,42.457,690168.0,15.104000000000001,1.273,18223137.5,19823862.1988,10158.4
2020-02-18,9701.5,10230.1,9601.6,10158.4,328458,767824,444008,15546745765529,1.2105186571377e+20,0.155,5658250758,0.9,0.3,9.664,31321.0,306.824,29623.0,42.607,647238.0,15.069,1.589,18224312.5,19007001.528,9609.4
2020-02-19,10158.6,10230.9,9424.3,9609.4,334664,819463,446777,15546745765529,1.1258410119157e+20,0.161,7909840873,0.948,0.44299999999999995,10.213,41361.0,325.677,31627.0,44.633,672841.0,15.06,1.7530000000000001,18226662.5,18406770.341252103,9602.4
2020-02-20,9611.9,9681.4,9448.9,9602.4,316500,850647,437575,15546745765529,1.0010415426045e+20,0.154,6411100732,0.8440000000000001,0.392,11.429,31656.0,354.115,26789.0,44.287,638816.0,14.992,1.735,18228412.5,15368284.874000002,9684.5
2020-02-21,9602.2,9747.1,9574.5,9684.5,338330,749930,449293,15546745765529,1.1545285198275e+20,0.16399999999999998,5440614227,0.674,0.32,9.351,23613.0,274.903,23685.0,40.54,637326.0,14.981,1.209,18229825.0,18886942.6943,9655.7
2020-02-22,9684.5,9706.5,9569.8,9655.7,304449,668603,406436,15546745765529,1.1459892249366e+20,0.158,3767769713,0.589,0.278,9.73,18540.0,198.74,24088.0,34.804,582844.0,14.95,0.9940000000000001,18231912.5,18051502.9659413,9942.7
2020-02-23,9655.6,9965.6,9653.4,9942.7,285437,639356,358707,15546745765529,1.0758741099836e+20,0.16399999999999998,4945140232,0.574,0.257,10.141,23020.0,186.493,25803.0,35.946,541870.0,14.952,0.9279999999999999,18233662.5,17684305.8236,9662.7
2020-02-24,9943.2,9981.0,9507.0,9662.7,328749,799946,434415,15546745765529,1.0999788081243e+20,0.158,5548784595,0.68,0.313,10.213,24108.0,306.98900000000003,28829.0,42.144,625542.0,14.943,1.285,18235325.0,17377835.2214,9317.2
2020-02-25,9662.6,9672.3,9269.8,9317.2,334449,745897,445008,15509350562257,1.1317938104064e+20,0.153,6334149205,0.6990000000000001,0.342,10.0,24844.0,292.51599999999996,27251.0,42.269,626903.0,14.949000000000002,1.3459999999999999,18237187.5,17822599.431766897,8800.3
2020-02-26,9317.1,9368.1,8672.0,8800.3,329831,811984,463415,15486913440293,1.067349611544e+20,0.147,5404813979,0.805,0.395,10.588,24149.0,377.974,27388.0,46.343999999999994,670886.0,14.946,1.695,18238937.5,15629013.681,8818.6
2020-02-27,8800.1,8968.3,8538.5,8818.6,338634,768147,457420,15486913440293,1.1180626509928e+20,0.147,6640945724,0.71,0.34,9.796,26044.0,324.974,25882.0,45.746,684559.0,14.95,1.464,18240850.0,16401715.3341,8697.5
2020-02-28,8820.1,8898.7,8451.9,8697.5,368432,747640,489743,15486913440293,1.174316930523e+20,0.14800000000000002,6545847824,0.621,0.293,9.113999999999999,23947.0,279.942,25289.0,47.163999999999994,701052.0,14.969000000000001,1.314,18242875.0,17412081.0567263,8543.7
2020-02-29,8697.1,8793.7,8539.8,8543.7,307388,688853,409645,15486913440293,1.182301149689e+20,0.129,3563548358,0.523,0.249,10.36,18042.0,234.46599999999998,22884.0,37.635999999999996,588646.0,14.981,1.054,18247000.0,16697791.7547892,8540.0
2020-03-01,8543.8,8737.2,8437.2,8540.0,309672,582150,385534,15486913440293,1.2044823667504e+20,0.158,3056262659,0.4,0.132,8.136000000000001,15620.0,158.893,22847.0,36.918,597235.0,14.970999999999998,0.649,18246350.0,16697791.7547892,8904.8
2020-03-02,8537.5,8961.8,8503.1,8904.8,342672,776622,472265,15486913440293,1.2416772987274e+20,0.133,4954319962,0.586,0.247,9.664,20998.0,331.60699999999997,25876.0,40.162,687474.0,14.987,1.217,18249200.0,16697791.7547892,8761.4
2020-03-03,8906.1,8911.7,8669.3,8761.4,342171,787057,464555,15486913440293,1.1773019356903e+20,0.145,4724034705,0.637,0.278,9.412,20336.0,324.86400000000003,25782.0,38.888000000000005,717102.0,14.985999999999999,1.281,18250612.5,17037037.2303219,8757.9
2020-03-04,8761.3,8840.3,8679.7,8757.9,358578,922114,489140,15486913440293,1.2288937433095e+20,0.151,5316041656,0.593,0.267,8.623,24870.0,303.025,27221.0,41.156000000000006,755658.0,14.909,1.149,18251875.0,18948989.9695022,9060.3
2020-03-05,8757.9,9147.3,8751.5,9060.3,349366,703738,473476,15486913440293,1.3329175361812e+20,0.14,5312999717,0.63,0.27899999999999997,8.834,22064.0,329.785,26232.0,42.273,659912.0,14.905,1.183,18254612.5,18562608.9764852,9134.8
2020-03-06,9060.6,9165.2,9004.9,9134.8,338228,760824,471004,15486913440293,1.1767335138669e+20,0.152,6579942090,0.716,0.325,9.29,25485.0,366.517,22285.0,40.093,648532.0,14.905,1.357,18256662.5,18084440.7557398,8887.8
2020-03-07,9134.2,9180.8,8848.7,8887.8,313155,633912,409197,15486913440293,1.2214172899061e+20,0.147,4067367311,0.536,0.251,9.172,17655.0,224.65900000000002,19205.0,35.826,604629.0,14.904000000000002,0.9359999999999999,18257412.5,18200369.580492,8034.1
2020-03-08,8887.8,8888.0,8015.3,8034.1,302536,604308,391267,15486913440293,1.2443277541592e+20,0.13699999999999998,3553993081,0.45799999999999996,0.193,9.113999999999999,17471.0,192.65,19627.0,39.409,551633.0,14.912,0.8109999999999999,18260562.5,17385259.2570763,7933.0
2020-03-09,8035.8,8158.8,7648.7,7933.0,348061,792840,475986,16076772598591,1.1941668227166e+20,0.126,6609337094,0.58,0.251,9.6,27754.0,339.916,31167.0,67.562,690871.0,14.944,1.348,18262525.0,15003719.0413104,7891.2
2020-03-10,7933.0,8145.5,7740.2,7891.2,329566,852105,467972,16552923967337,1.182769912779e+20,0.113,5873729738,0.675,0.312,10.909,25927.0,363.092,24544.0,52.043,710182.0,14.934000000000001,1.666,18262925.0,13309094.5286119,7935.1
2020-03-11,7892.1,7976.5,7606.0,7935.1,287373,814438,416528,16552923967337,1.0777745837352e+20,0.111,5970077210,0.8079999999999999,0.35600000000000004,12.100999999999999,46282.0,343.72900000000004,23550.0,45.001999999999995,645946.0,14.944,1.949,18265612.5,11906436.352487,4826.0
2020-03-12,7935.2,7963.1,4546.6,4826.0,349827,875124,498306,16552923967337,1.0816750655382e+20,0.12,11216477735,1.1320000000000001,0.5539999999999999,9.536,44964.0,442.69599999999997,44735.0,94.70100000000001,781169.0,14.949000000000002,3.0410000000000004,18267562.5,13544827.876922801,5584.3
2020-03-13,4815.2,5934.3,3869.5,5584.3,276673,899063,424335,16552923967337,1.1038456724092e+20,0.0787,8397336869,1.608,0.7490000000000001,11.52,44783.0,619.715,43020.0,127.97399999999999,690249.0,14.965,5.122000000000001,18268462.5,8634486.98165652,5182.7
2020-03-14,5589.4,5634.9,5072.2,5182.7,279700,903386,373261,16552923967337,1.1087339368518e+20,0.0805,3996881095,1.021,0.54,11.25,22002.0,249.65,22922.0,82.12799999999999,677988.0,14.975999999999999,3.2,18270550.0,8986521.2261113,5366.3
2020-03-15,5182.9,5863.3,5120.6,5366.3,223111,760621,305937,16552923967337,9.5963446824601e+19,0.0849,2800245342,1.056,0.5820000000000001,12.100999999999999,20528.0,231.335,22102.0,70.61,568601.0,15.017000000000001,2.8939999999999997,18272150.0,8103100.66412195,5030.0
2020-03-16,5366.4,5369.3,4477.7,5030.0,270280,855185,394962,16552923967337,9.9752137633443e+19,0.0777,5537167761,1.14,0.659,12.100999999999999,29687.0,411.54699999999997,27432.0,91.333,605903.0,15.05,3.9760000000000004,18273650.0,7889846.94060429,5261.1
2020-03-17,5030.2,5432.8,4946.5,5261.1,278203,909978,398496,16552923967337,9.4392480504925e+19,0.0878,5342758513,1.159,0.679,11.707,27854.0,393.457,26159.0,75.92399999999999,630762.0,15.046,3.8930000000000002,18273987.5,8477516.57450476,5361.4
2020-03-18,5260.7,5373.1,5020.9,5361.4,231154,807183,351853,16552923967337,9.7909275630835e+19,0.0693,3793746087,1.317,0.805,14.4,25706.0,427.204,26644.0,69.99600000000001,521527.0,15.026,4.492,18276225.0,6941254.71929466,6172.0
2020-03-19,5359.2,6379.5,5256.0,6172.0,265582,895747,386773,16552923967337,8.8410113970671e+19,0.0901,4352271189,1.4609999999999999,0.8690000000000001,13.458,28143.0,475.945,29033.0,76.654,612913.0,15.075,4.871,18277912.5,7981376.24196957,6205.3
2020-03-20,6171.6,6858.1,5748.2,6205.3,284485,909947,419762,16552923967337,8.5009947320563e+19,0.107,5871726497,1.768,1.0490000000000002,13.210999999999999,29765.0,464.13599999999997,28150.0,75.283,618739.0,15.107999999999999,5.547000000000001,18279262.5,9446456.6579134,6186.2
2020-03-21,6205.6,6438.3,5887.0,6186.2,245772,787528,348710,16552923967337,9.8570593126633e+19,0.0999,2662336309,1.181,0.698,11.613,17630.0,261.013,25403.0,64.485,584779.0,15.094000000000001,2.949,18279500.0,9873966.12841585,5822.1
2020-03-22,6186.9,6394.4,5771.2,5822.1,209027,593804,298648,16552923967337,1.0587785654758e+20,0.0939,3350651752,0.9790000000000001,0.48200000000000004,11.339,23617.0,208.081,27844.0,57.571000000000005,478000.0,15.102,2.0580000000000003,18282162.5,9996191.20726949,6468.9
2020-03-23,5822.0,6564.7,5710.8,6468.9,259704,832460,382315,16552923967337,9.1068440544413e+19,0.0972,3654086757,1.207,0.7070000000000001,12.857000000000001,24495.0,353.73,28657.0,62.021,561578.0,15.198,3.545,18283475.0,8912695.38775182,6744.6
2020-03-24,6468.8,6814.2,6380.8,6744.6,277999,835078,397349,16552923967337,1.0392471780605e+20,0.10800000000000001,6339716454,1.067,0.623,10.909,33253.0,334.719,31076.0,62.766999999999996,636481.0,15.292,2.641,18285000.0,11290318.1081887,6678.9
2020-03-25,6744.8,6930.2,6474.6,6678.9,218084,799539,344242,16552923967337,9.1382825771563e+19,0.0871,3796414372,1.386,0.841,15.652000000000001,27271.0,428.37300000000005,26878.0,55.613,456373.0,15.235999999999999,3.8,18286475.0,8111093.56505244,6725.1
2020-03-26,6677.9,6772.9,6541.7,6725.1,292668,753358,406732,14143559041805,9.0268352789618e+19,0.152,3811340375,1.254,0.723,9.0,19923.0,286.368,24772.0,52.43899999999999,733803.0,15.265999999999998,2.68,18288562.5,13691118.2118555,6373.4
2020-03-27,6725.5,6813.7,6322.3,6373.4,276391,729975,400464,13912524048946,1.1187447355738e+20,0.11800000000000001,3937458538,1.006,0.579,9.29,25304.0,297.409,24128.0,49.728,737981.0,15.261,2.102,18290525.0,13411241.255421199,6233.7
2020-03-28,6373.4,6374.3,6046.5,6233.7,240492,642866,349183,13912524048946,1.0327795989687e+20,0.10300000000000001,2575050193,0.746,0.374,10.667,18220.0,240.702,20983.0,51.368,540437.0,15.242,1.68,18291925.0,10989618.9333618,5890.4
2020-03-29,6233.2,6258.8,5889.3,5890.4,232669,542308,317172,13912524048946,9.6364479307148e+19,0.121,2478352989,0.5539999999999999,0.16899999999999998,9.536,16978.0,177.90599999999998,22187.0,49.632,495415.0,15.244000000000002,1.104,18294125.0,11822813.291117098,6391.0
2020-03-30,5890.4,6576.5,5872.5,6391.0,276681,729324,401010,13912524048946,1.0360648033971e+20,0.113,4278822143,0.594,0.207,9.796,22920.0,298.45,24425.0,50.126999999999995,664584.0,15.264000000000001,1.409,18295875.0,11637863.3799015,6412.5
2020-03-31,6391.1,6513.1,6346.3,6412.5,290068,704210,410422,13912524048946,1.0590638709472e+20,0.12300000000000001,4835276939,0.6459999999999999,0.262,9.057,23317.0,300.717,24944.0,45.496,722000.0,15.27,1.442,18296062.5,13165642.8313156,6638.5
2020-04-01,6412.4,6661.3,6157.4,6638.5,281702,790907,413271,13912524048946,1.0736529637119e+20,0.114,4118963584,0.599,0.249,9.412,22766.0,306.182,27700.0,47.256,691990.0,15.252,1.38,18299837.5,12386579.1867395,6800.5
2020-04-02,6638.8,7182.7,6567.9,6800.5,299023,812052,435173,13912524048946,1.0565299397696e+20,0.12300000000000001,4114899890,0.562,0.225,9.412,22705.0,328.202,29947.0,51.773999999999994,693641.0,15.287,1.2919999999999998,18301587.5,13018917.409313198,6735.9
2020-04-03,6799.9,7026.3,6623.6,6735.9,278631,817031,411126,13912524048946,1.0072681946007e+20,0.114,4428654798,0.632,0.249,10.909,23869.0,334.74199999999996,33185.0,49.148999999999994,642918.0,15.235,1.5419999999999998,18303337.5,11436511.5514712,6857.4
2020-04-04,6735.9,6958.6,6679.1,6857.4,253117,844014,354204,13912524048946,9.6988790970311e+19,0.138,4486625081,0.446,0.17,9.172,22899.0,204.71900000000002,28502.0,44.666000000000004,583935.0,15.220999999999998,0.843,18305100.0,13560678.001482401,6772.7
2020-04-05,6857.5,6889.4,6686.0,6772.7,240084,576185,333896,13912524048946,1.1458495769299e+20,0.131,2503465568,0.387,0.115,8.229,15605.0,192.226,25533.0,44.551,519277.0,15.227,0.621,18307100.0,14957634.876679199,7332.3
2020-04-06,6772.8,7335.0,6770.1,7332.3,280342,810611,412574,13912524048946,1.089350903274e+20,0.105,5381429402,0.53,0.209,11.25,27485.0,355.50300000000004,32118.0,52.402,665230.0,15.203,1.296,18309037.5,11485342.6768563,7185.2
2020-04-07,7332.3,7440.3,7101.7,7185.2,312602,776351,442713,13912524048946,1.0505100391838e+20,0.14800000000000002,6622833826,0.5920000000000001,0.258,8.571,27454.0,311.356,32171.0,53.456,865931.0,15.213,1.192,18311237.5,15735459.960806198,7361.2
2020-04-08,7185.6,7396.1,7153.1,7361.2,285811,808443,413164,14400873916210,1.1054372546089e+20,0.12,3753647455,0.5760000000000001,0.265,10.07,19290.0,298.914,30033.0,48.441,677097.0,15.227,1.251,18312612.5,13302461.4215237,7289.0
2020-04-09,7361.1,7361.1,7140.3,7289.0,286552,806742,410400,14715214060657,1.0883284764285e+20,0.13,6108645220,0.5920000000000001,0.28600000000000003,9.351,28007.0,286.369,29133.0,47.205,627165.0,15.195,1.196,18314800.0,14241012.6272215,6863.1
2020-04-10,7289.0,7294.4,6756.1,6863.1,288422,632418,417947,14715214060657,1.1676819824733e+20,0.12300000000000001,4009322926,0.503,0.22399999999999998,8.834,26306.0,275.19,28128.0,50.983000000000004,645785.0,15.116,1.01,18316987.5,14368680.593185,6867.8
2020-04-11,6862.7,6931.4,6765.1,6867.8,247693,555305,361143,14715214060657,1.1821475384567e+20,0.11599999999999999,2620878650,0.38,0.11800000000000001,9.057,16775.0,205.082,22432.0,45.082,548928.0,15.124,0.688,18318750.0,13917060.689632902,6917.6
2020-04-12,6867.9,7158.8,6785.1,6917.6,228376,559686,335115,14715214060657,1.1755242538646e+20,0.114,2233462672,0.391,0.114,9.412,14974.0,201.503,23749.0,45.316,518495.0,15.122,0.669,18320937.5,13349664.7131069,6841.3
2020-04-13,6918.1,6920.3,6618.5,6841.3,287942,641339,421674,14715214060657,1.1498981222142e+20,0.126,3721527636,0.392,0.11199999999999999,8.421,23038.0,244.812,26814.0,48.813,665661.0,14.988,0.778,18322700.0,14683700.7327373,6850.9
2020-04-14,6841.8,6970.8,6768.6,6850.9,299223,697048,455108,14715214060657,1.2922175440329e+20,0.113,3298985435,0.516,0.20199999999999999,8.571,17710.0,309.82099999999997,31671.0,46.552,679385.0,14.985999999999999,1.0590000000000002,18324887.5,14587959.135339499,6629.1
2020-04-15,6851.3,6929.5,6615.9,6629.1,310084,757514,472812,14715214060657,1.1900635593264e+20,0.122,4191462061,0.5820000000000001,0.289,8.521,19184.0,292.62,28889.0,45.99,824352.0,15.005999999999998,1.242,18327075.0,14558871.7374524,7085.6
2020-04-16,6629.1,7159.7,6520.5,7085.6,322749,781045,485364,14715214060657,1.1991914723062e+20,0.11199999999999999,5244755690,0.612,0.284,9.351,23647.0,322.235,30583.0,49.156000000000006,744916.0,14.993,1.4669999999999999,18328825.0,13495677.8347836,7035.8
2020-04-17,7085.5,7142.8,7005.8,7035.8,284095,875101,443983,14715214060657,1.0274807784482e+20,0.111,4225980413,0.636,0.297,11.339,23514.0,353.70599999999996,28790.0,44.943999999999996,725801.0,14.966,1.584,18330587.5,11584618.690806698,7230.8
2020-04-18,7035.9,7259.4,7031.5,7230.8,288976,747834,425851,14715214060657,1.0455418172952e+20,0.136,2646181233,0.475,0.22399999999999998,9.113999999999999,15082.0,230.987,25279.0,44.827,760354.0,14.985999999999999,0.966,18332775.0,14261973.778558802,7122.9
2020-04-19,7230.9,7238.0,7079.1,7122.9,251832,623084,363580,14715214060657,1.1302463585416e+20,0.121,2429847548,0.44299999999999995,0.179,9.474,15509.0,207.6,25819.0,44.137,627225.0,14.982999999999999,0.813,18334525.0,13731416.2140145,6833.5
2020-04-20,7122.9,7207.5,6771.2,6833.5,310649,744334,466295,14715214060657,1.1491708836294e+20,0.125,3713673033,0.499,0.213,8.943999999999999,19006.0,300.10900000000004,34822.0,45.281000000000006,688729.0,14.972000000000001,1.081,18336275.0,14513595.7291591,6842.5
2020-04-21,6833.4,6919.3,6774.3,6842.5,310702,769323,466252,15624843397593,1.1912526171967e+20,0.109,3680922937,0.516,0.233,9.664,17852.0,296.043,32492.0,46.092,711101.0,14.969000000000001,1.24,18338500.0,13280755.495605499,7112.9
2020-04-22,6842.5,7137.4,6821.8,7112.9,278624,731649,439284,15958652328578,1.2078878378923e+20,0.0962,3905192113,0.636,0.332,10.992,21692.0,375.171,30981.0,44.661,633912.0,14.925,1.527,18339812.5,11597010.0622321,7488.5
2020-04-23,7112.8,7655.4,7036.5,7488.5,328903,902179,508565,15958652328578,1.0295307630172e+20,0.128,4617186905,0.909,0.444,10.141,20401.0,384.63300000000004,35498.0,49.25,851626.0,14.950999999999999,2.265,18341562.5,13203833.9171429,7503.8
2020-04-24,7491.3,7583.5,7423.5,7503.8,319911,906783,492259,15958652328578,1.1648427774871e+20,0.11900000000000001,6649281304,0.871,0.485,10.0,29699.0,384.00300000000004,32567.0,50.523999999999994,775084.0,14.954,2.0180000000000002,18343762.5,14000287.802175302,7540.4
2020-04-25,7503.9,7684.6,7451.0,7540.4,280669,918040,424326,15958652328578,1.0390752902888e+20,0.125,2933388198,0.747,0.39299999999999996,10.588,16418.0,297.704,33355.0,49.288000000000004,707800.0,14.933,1.611,18345075.0,13029925.924790401,7678.9
2020-04-26,7540.4,7679.4,7520.5,7678.9,252696,806036,379500,15958652328578,1.1315976587264e+20,0.11599999999999999,2626664066,0.623,0.306,10.511,15669.0,266.129,33495.0,49.343,631761.0,14.94,1.198,18346837.5,13360910.330168901,7766.0
2020-04-27,7679.4,7768.5,7637.7,7766.0,311076,855411,490304,15958652328578,1.1053829638889e+20,0.125,4525920365,0.695,0.34600000000000003,10.213,25597.0,373.43699999999995,39379.0,50.303000000000004,744993.0,14.874,1.569,18348600.0,13997087.901089301,7746.9
2020-04-28,7766.0,7770.1,7655.3,7746.9,323321,843779,500972,15958652328578,1.1883080179117e+20,0.127,4382068690,0.664,0.345,9.351,21013.0,342.968,41546.0,49.153,844626.0,14.879000000000001,1.4240000000000002,18350787.5,15084394.035011701,8770.9
2020-04-29,7746.7,8918.5,7729.7,8770.9,331256,860861,524645,15958652328578,1.1981033354107e+20,0.128,8528863937,1.28,0.608,9.931000000000001,44434.0,448.94300000000004,48269.0,68.683,751831.0,14.749,2.7760000000000002,18352550.0,15737371.4387275,8629.0
2020-04-30,8770.6,9437.5,8425.5,8629.0,321837,898567,523530,15958652328578,1.0371068054828e+20,0.154,8731451225,2.944,1.626,10.667,55772.0,571.1619999999999,50532.0,79.37899999999999,769015.0,14.720999999999998,5.9479999999999995,18354337.5,16397343.7651328,8821.6
2020-05-01,8628.6,9040.3,8621.0,8821.6,340433,905003,519629,15958652328578,1.1108441058503e+20,0.14800000000000002,5715430837,2.841,1.7380000000000002,10.213,27705.0,418.28,40443.0,63.085,785016.0,14.799000000000001,5.8870000000000005,18356137.5,17578400.0138616,8966.3
2020-05-02,8821.6,8986.2,8771.3,8966.3,286625,875150,437648,15958652328578,1.211571564172e+20,0.14,3397708590,2.108,1.328,9.73,16975.0,352.43,42783.0,58.492,888955.0,14.829,3.5589999999999997,18357887.5,17019209.5407702,8885.5
2020-05-03,8966.2,9169.9,8742.2,8885.5,281584,822519,417793,15958652328579,1.2864498563355e+20,0.15,3671522570,1.825,1.071,8.571,23192.0,303.447,43879.0,59.64,794461.0,14.805,2.657,18360087.5,19630255.3423323,8874.7
2020-05-04,8885.5,8945.5,8553.2,8874.7,325940,776603,500484,15958652328578,1.2706704808869e+20,0.141,5236732505,1.806,1.0590000000000002,9.113999999999999,24572.0,395.26800000000003,43373.0,57.63399999999999,741037.0,14.814,3.285,18361837.5,17898623.6303281,9001.0
2020-05-05,8874.2,9078.7,8800.4,9001.0,328917,858329,500452,16079831604278,1.2353288612421e+20,0.14800000000000002,4640569701,1.946,1.074,9.113999999999999,29486.0,410.796,50889.0,56.57899999999999,802762.0,14.855,3.514,18364025.0,18282730.764067497,9151.4
2020-05-06,9000.6,9373.7,8923.6,9151.4,333241,852617,507875,16104807485529,1.294157943256e+20,0.14,5800191084,1.874,0.968,9.351,27809.0,465.787,55866.0,65.118,844420.0,14.796,3.44,18365825.0,20611754.955430802,9979.8
2020-05-07,9152.7,10033.0,9064.8,9979.8,341839,893309,528640,16104807485529,1.1607492913636e+20,0.157,7237451320,2.44,1.3230000000000002,9.796,36406.0,504.38599999999997,59654.0,77.727,877953.0,14.786,4.588,18367575.0,18246780.7005844,9806.2
2020-05-08,9980.1,10018.2,9731.4,9806.2,323488,896933,501062,16104807485529,1.1605665929416e+20,0.155,8699920440,3.1910000000000003,1.771,10.511,40620.0,556.355,53749.0,86.516,810739.0,14.786,5.733,18369337.5,18271845.620501,9554.6
2020-05-09,9806.0,9910.5,9533.6,9554.6,312263,890859,465203,16104807485529,1.0786870823746e+20,0.161,6489723949,2.7110000000000003,1.624,10.588,36433.0,394.71,42273.0,75.895,755506.0,14.765,4.874,18371087.5,17375844.0015605,8738.8
2020-05-10,9553.9,9569.4,8259.3,8738.8,286619,908005,420607,16104807485530,1.2539271267263e+20,0.152,4327274265,1.92,1.147,8.471,24364.0,404.483,41923.0,98.13600000000001,720425.0,14.764000000000001,2.8930000000000002,18373287.5,19252835.575272,8579.8
2020-05-11,8737.6,9129.6,8235.6,8579.8,305682,875623,479368,16104807485529,1.3757125566244e+20,0.12,6134372405,2.523,1.495,9.172,33130.0,446.961,82838.0,114.652,848483.0,14.742,4.663,18375031.25,17168436.3390022,8813.8
2020-05-12,8569.8,8964.5,8542.8,8813.8,345069,904642,512215,16104807485529,1.1786186637337e+20,0.0761,7347762137,2.792,1.797,9.863,30633.0,440.42199999999997,60453.0,85.01700000000001,812978.0,14.765,10.745999999999999,18375906.25,8950520.33366681,9298.7
2020-05-13,8813.9,9384.6,8799.1,9298.7,296677,899165,452845,16104807485529,1.0389250033259e+20,0.0742,7310157042,3.3169999999999997,2.084,12.100999999999999,33844.0,507.165,46507.0,70.908,750373.0,14.707,12.773,18376787.5,7822621.054286799,9778.4
2020-05-14,9298.7,9887.5,9265.8,9778.4,268636,890126,428603,16104807485529,8.7192018253334e+19,0.0937,5766539936,5.1610000000000005,2.781,12.632,40339.0,606.285,48588.0,71.429,718874.0,14.713,16.973,18377443.75,8245134.85128987,9318.0
2020-05-15,9778.6,9819.6,9223.2,9318.0,310517,885901,474818,16104807485529,1.0190479059942e+20,0.0881,5678998445,4.959,2.93,11.52,30776.0,543.557,38102.0,62.76,776586.0,14.719000000000001,17.160999999999998,18378100.0,8969982.47707204,9379.5
2020-05-16,9318.1,9579.0,9233.0,9379.5,296429,889135,428573,16104807485529,1.0326244773191e+20,0.0816,3505298659,3.437,1.9980000000000002,11.429,18651.0,309.933,40293.0,57.232,747031.0,14.741,12.095999999999998,18378975.0,8429266.32745205,9677.7
2020-05-17,9376.6,9866.0,9327.8,9677.7,236706,888836,359765,16104807485529,8.5710306209608e+19,0.0829,2958469633,4.092,2.3890000000000002,14.118,23870.0,403.57800000000003,33797.0,59.115,590963.0,14.743,13.640999999999998,18379631.25,7112392.24211133,9730.7
2020-05-18,9678.4,9930.2,9524.4,9730.7,273595,870173,432012,16104807485529,9.8582535319389e+19,0.0951,5574785522,5.827999999999999,3.298,11.25,37769.0,489.173,38987.0,58.95,846460.0,14.715,17.011,18380525.0,9800851.10620265,9773.3
2020-05-19,9730.8,9883.9,9498.7,9773.3,274782,886879,435345,16104807485529,9.1931924453984e+19,0.0949,5438802406,6.4239999999999995,3.653,12.522,41432.0,521.23,31927.0,53.9,729189.0,14.694,20.243,18381187.5,8879553.757546902,9512.3
2020-05-20,9773.0,9829.3,9368.4,9512.3,279922,888679,446675,15213703057048,8.6985749447775e+19,0.10099999999999999,6515116826,6.647,3.915,12.522,37498.0,543.813,33468.0,54.153999999999996,717117.0,14.700999999999999,21.113000000000003,18381843.75,8810740.96343472,9059.0
2020-05-21,9511.6,9567.1,8833.6,9059.0,298352,899406,471548,15138043247083,9.4070648628717e+19,0.10099999999999999,6540010956,6.2829999999999995,3.6639999999999997,10.992,30565.0,486.05800000000005,36198.0,57.513000000000005,747958.0,14.7,19.757,18382718.75,9450405.20057815,9169.7
2020-05-22,9058.2,9253.5,8952.1,9169.7,278673,899006,436124,15138043247083,9.3639711194252e+19,0.0832,4987540292,5.202000000000001,3.214,12.972999999999999,32343.0,520.231,46283.0,52.563,704361.0,14.690999999999999,18.617,18383375.0,7770388.92415917,9177.0
2020-05-23,9169.8,9303.2,9098.9,9177.0,269111,905065,417286,15138043247083,8.4088050022848e+19,0.0934,3082410514,3.7,1.875,12.100999999999999,19017.0,345.288,27771.0,46.615,710316.0,14.695,12.687999999999999,18384031.25,7843058.63019165,8728.2
2020-05-24,9177.9,9292.0,8724.1,8728.2,214414,860402,342635,15138043247083,9.3513795726908e+19,0.078,3838491997,3.13,1.415,12.414000000000001,25370.0,380.73900000000003,30235.0,48.623000000000005,708123.0,14.700999999999999,9.202,18384906.25,7286826.33878152,8898.2
2020-05-25,8728.0,8959.5,8666.1,8898.2,265750,904878,429701,15138043247083,9.1124424465033e+19,0.0846,7327844815,3.069,1.646,11.52,36509.0,465.089,34450.0,53.184,753026.0,14.66,10.578,18385562.5,7689659.79284451,8842.5
